rank,ticker,security,gics_sector,gics_sub_industry,marketCap,composite_score,next_earnings,days_to_earnings,eps_beats_4q,eps_misses_4q,eps_surprise_avg_4q,eps_surprise_trend,eps_yoy_q,rev_yoy_q,rev_accel,rev_up_years,beat_up_rate,n_beats_measured,reaction_avg_move,reaction_avg_abs_move,reaction_worst,reaction_last4,ret_21d,run_into_print_flag,rev_growth_ttm,revenueGrowth,operatingMargins,profitMargins,returnOnEquity,net_debt_ebitda,dist_sma200,dist_52w_high,ret_12m,analyst_upside,trailingPE,forwardPE,recommendationKey,accrual_ratio,cfo_ni,eq_flags
38,STT,State Street Corporation,Financials,Asset Management & Custody Banks,50289651712,0.3830208333333333,2026-10-14,26,3.0,1.0,5.0825000000000005,6.505000000000001,0.44268774703557323,0.16690688959354283,0.06764556784711151,2,0.5714285714285714,7.0,-0.009896967982449809,0.03486539319955333,-0.07288923401755054,"-2%, +3%, -6%, +4%",-0.04586432489141423,False,0.09926132174643132,0.184,0.34313,0.23005,0.12437,,0.21265152404318255,-0.057603147838158786,0.6995568892735984,0.0897470476782336,16.157988,11.955780478323856,buy,-4.527743749827065e-05,1.0052083333333333,
39,BSX,Boston Scientific,Health Care,Health Care Equipment,63113945088,0.3802083333333332,2026-10-28,40,4.0,0.0,3.25,-1.0199999999999996,0.14666666666666672,0.07528156490812088,-0.022582670542352634,3,0.625,8.0,0.003107150800404898,0.054028514142208287,-0.17594414170854633,"-0%, +9%, -18%, +4%",-0.13711119112879966,False,0.09786423545047351,0.075,0.22895999,0.17499,0.15338999,2.116091729043973,-0.3254958804980467,-0.5851590984523987,-0.5600121462916696,0.42365100083029894,17.775509,12.715773777236151,buy,-0.01968308844713339,1.2323809523809524,
40,LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,26342006784,0.3727777777777779,2026-10-21,33,3.0,1.0,8.477500000000001,-18.945,-0.25316455696202544,-0.006614173228346454,-0.1018244765210492,3,0.6,5.0,0.020263012236843597,0.0767032321970644,-0.13956913000651228,"+2%, -9%, -14%, +12%",-0.10556417248505168,False,0.09521030329270275,-0.007,0.19658001,0.12588,1.22869,2.566932437964286,-0.22870795166000113,-0.4044806460885255,-0.19878676427763287,0.45238314874337293,15.949019,11.584253478450881,buy,-0.09602720371656409,2.160972785176607,RECEIVABLES_OUTRUN
41,FAST,Fastenal,Industrials,Trading Companies & Distributors,56433934336,0.37097222222222226,2026-10-14,26,3.0,1.0,0.06749999999999998,1.7950000000000002,0.13793103448275867,0.1473825890496563,0.055576206552349294,3,0.6666666666666666,6.0,0.011956055785243877,0.05489127535955797,-0.07536047100358234,"-3%, -7%, +5%, -8%",-0.04076458228842106,False,0.091806382497307,0.147,0.21023001,0.15454,0.34334,0.12114390756811529,0.08383198918341184,-0.06109203317461098,0.06345564960932437,-0.006944699126808285,41.677967,35.05870421754915,hold,-0.009117627089052057,1.034760742548628,
42,UNP,Union Pacific Corporation,Industrials,Rail Transportation,167814463488,0.36159722222222224,2026-10-22,34,3.0,1.0,2.51,2.5700000000000003,0.1254125412541256,0.11537211569710748,0.0755039420271868,2,0.6,5.0,0.003367974073542085,0.04159010009779909,-0.04536796033803803,"+4%, +9%, -2%, -2%",-0.05004046636796333,False,0.03986817366992068,0.115,0.40982,0.28847,0.39696,2.2551226328245417,0.08512750644002409,-0.08637273500747189,0.3353403653267564,0.16984681091645104,22.725664,19.946745775776993,buy,-0.041963844992738954,1.4001364256480218,
43,CSX,CSX Corporation,Industrials,Rail Transportation,88733548544,0.3548611111111111,2026-10-22,34,3.0,1.0,3.315,8.16,0.2272727272727273,0.1010072747621713,0.0804633847023366,0,0.6,5.0,0.00560547388126241,0.036430079174207056,-0.06709907501166312,"+6%, +7%, +2%, +2%",-0.04396634759789342,False,0.020543890059834702,0.101,0.38424,0.22208999,0.24357,2.643976088828214,0.10113415656720726,-0.09766798657844966,0.49417013315652425,0.1094129082916544,27.848837,21.087296671746557,buy,-0.047892305059608696,1.6512565932361154,
44,WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,47095721984,0.353611111111111,2026-10-21,33,4.0,0.0,4.0825000000000005,5.325,0.2158590308370043,0.17479674796747968,0.0801701559052137,3,0.5714285714285714,7.0,0.004073866582542954,0.051563490231536155,-0.09057271497793151,"+10%, +3%, +3%, -2%",-0.053949490467657624,False,0.09462659206226598,0.175,0.19188,0.10593,0.11553001,2.367408467931293,0.08539396161547463,-0.08725663212882984,0.49279424578824926,0.18057044456367466,37.176003,22.409185588658538,none,-0.03354856499460006,1.5752561071710007,
45,ABBV,AbbVie,Health Care,Biotechnology,466554290176,0.29416666666666674,2026-10-29,41,3.0,1.0,1.6925000000000001,-3.0050000000000003,0.2289562289562288,0.10160150424690406,0.024598437796022887,2,0.5714285714285714,7.0,0.013252746935803833,0.04013930946020536,-0.044522377959202886,"-3%, +4%, -4%, -4%",0.01969710845608663,False,0.07700306645088117,0.102,0.40035,0.098000005,,2.0906933534900083,0.1626388424197358,-0.007331699808555192,0.25871941545556454,0.05525021435241695,74.16292,16.22986532464725,buy,-0.09693092468885078,3.0914421553090334,
46,ECL,Ecolab,Materials,Specialty Chemicals,76159672320,0.2813888888888889,2026-10-27,39,3.0,1.0,0.3025,0.044999999999999984,0.10582010582010581,0.09693928252012318,0.043243421407050286,3,0.6666666666666666,6.0,0.005996459814507388,0.03834243788953426,-0.040863739739836924,"+4%, -4%, +4%, -4%",-0.027136632815086936,False,0.053695861113072896,0.097,0.18521999,0.12566,0.21956,2.123824224185114,0.00020555850469539116,-0.11180088095477303,0.040081968984740035,0.19608513236303438,36.763195,28.852002222179102,buy,-0.035048357341184805,1.4443394443394444,
47,ORLY,O'Reilly Automotive,Consumer Discretionary,Automotive Retail,68672679936,0.23854166666666665,2026-10-28,40,3.0,1.0,0.9975,1.525,0.10256410256410242,0.08109398818755476,0.018322225107923362,3,0.3333333333333333,3.0,-0.0038775995697336724,0.03207832125015338,-0.040107477145925,"-4%, +8%, -4%, -3%",-0.06467609749249648,False,0.06277176307963139,0.081,0.2015,0.1427,,2.23640894171449,-0.07315766285739989,-0.21259622194582184,-0.19451560981803684,0.26987867563991563,26.611284,23.243014832884786,buy,-0.038486606412246285,1.2411225736443234,
48,JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,651202789376,0.2283333333333334,2026-10-13,25,3.0,1.0,0.9525,0.5250000000000001,0.04693140794223827,0.06599839952828201,0.00913135528401643,3,0.5714285714285714,7.0,0.00489183328783889,0.01767665003711709,-0.026905704179630785,"-3%, +1%, +0%, +0%",0.0016330071052097495,False,0.056867044244265585,0.066,0.2919,0.21482,0.25742,0.8109085010557137,0.14415169449792242,-0.02948673516160405,0.5658482743839246,0.028454957977062545,30.953037,21.99593009936533,buy,-0.03331727722144758,1.3123544231591957,
