rank,ticker,security,gics_sector,gics_sub_industry,marketCap,composite_score,next_earnings,days_to_earnings,eps_beats_4q,eps_misses_4q,eps_surprise_avg_4q,eps_surprise_trend,eps_yoy_q,rev_yoy_q,rev_accel,rev_up_years,beat_up_rate,n_beats_measured,reaction_avg_move,reaction_avg_abs_move,reaction_worst,reaction_last4,ret_21d,run_into_print_flag,rev_growth_ttm,revenueGrowth,operatingMargins,profitMargins,returnOnEquity,net_debt_ebitda,dist_sma200,dist_52w_high,ret_12m,analyst_upside,trailingPE,forwardPE,recommendationKey,accrual_ratio,cfo_ni,eq_flags
11,BNY,BNY Mellon,Financials,Asset Management & Custody Banks,101443149824,0.6664316239316239,2026-10-15,21.0,4.0,0.0,10.0625,7.114999999999999,0.268041237113402,0.13846810326434822,0.032049387124886364,3,0.875,8.0,0.02507713556487376,0.030149176529895044,-0.02028816386008514,"+5%, +2%, +2%, -2%",-0.05665979352064221,False,0.10641871613946186,0.131,0.40046,0.29413998,0.14124,,0.10933904697837415,-0.09299928519551226,0.4004545126459569,0.12223734977348588,17.883972,14.587933964023025,buy,0.005300296944346882,0.5544371749706425,LOW_CASH_CONVERSION
12,CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,373265203200,0.6497720797720797,2026-10-29,35.0,4.0,0.0,17.5175,16.095,0.7309322033898307,0.23984549459834636,0.12183743851936812,1,0.8,5.0,0.029721433105210276,0.05040747386998587,-0.04641041789648048,"+6%, +10%, +3%, +12%",-0.0191810658467505,False,0.11800805607897824,0.24,0.22183001,0.14511,0.56972003,2.412220905491749,0.03510893214107802,-0.23605375958310915,0.7561827124165363,0.20145577268302128,34.850647,25.079887603238276,buy,-0.028248001907388017,1.25129103651789,
13,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",195282829312,0.6473148148148149,2026-10-27,33.0,4.0,0.0,11.7975,5.255000000000001,1.204633204633205,0.48486088379705405,0.2438213838266925,2,0.625,8.0,0.05960596629167758,0.10978547619013718,-0.08530092568381875,"-9%, +11%, +19%, +19%",0.08689410041360301,False,0.24103949997036156,0.485,0.4307,0.26108998,3.7152898,0.4873389181742822,0.4777997062439354,-0.15494981570993271,3.210496127240721,0.21771698941143813,61.739037,16.684786115893456,none,-0.054459572103362046,1.153894472361809,RECEIVABLES_OUTRUN
14,MPWR,Monolithic Power Systems,Information Technology,Semiconductors,59846348800,0.5902065527065526,2026-10-29,35.0,4.0,0.0,4.4375,5.704999999999999,0.5439429928741093,0.4755948923671405,0.23272062320808695,3,0.75,8.0,0.025906571237921575,0.0885107441373879,-0.17450350258997072,"+8%, +6%, +6%, -8%",0.029773255336240423,False,0.24287426915905352,0.476,0.30989,0.24500999,0.21979,-1.3944338159748362,0.07160920463716725,-0.1966706717343506,0.48953982865478207,0.35731520414697027,74.075424,38.871312553667636,strong_buy,-0.004122462570236568,1.0221842409476811,RECEIVABLES_OUTRUN
15,IDXX,Idexx Laboratories,Health Care,Health Care Equipment,40308359168,0.5874715099715099,2026-11-02,39.0,4.0,0.0,5.7924999999999995,-1.3050000000000006,0.1763085399449036,0.0965589473048527,0.011020433505915417,3,0.75,8.0,0.06810347038389848,0.10408509248255042,-0.09789832060628689,"+4%, +3%, -5%, +15%",-0.0626828750536591,False,0.08553851379893729,0.097,0.3498,0.25030002,0.74211,0.5544529525990705,-0.12314661352862277,-0.31911615730397014,-0.20443178356405844,0.33888179351359127,35.98101,31.184549563635077,buy,-0.06846289211382213,1.2034420912977248,
16,GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,4131638738944,0.5765349002849002,2026-10-28,34.0,4.0,0.0,85.60499999999999,137.32,2.9437229437229435,0.2423362508814868,0.09505489468047834,3,0.625,8.0,0.0032430307784930834,0.04421411306004469,-0.07292383633714872,"-7%, +10%, -2%, +3%",-0.028767657632491006,False,0.14728135620100846,0.242,0.34033,0.54771,0.48676,-0.7027037421946938,0.0008179326382742325,-0.1598801582216255,0.34126073635854914,0.2712180299842466,17.60448,22.67435509876201,strong_buy,0.08220297801460076,0.7603243176839131,HIGH_ACCRUALS
17,GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,4096783810560,0.5715349002849003,2026-10-28,34.0,4.0,0.0,85.2125,136.775,2.9437229437229435,0.2423362508814868,0.09505489468047834,3,0.625,8.0,0.003340071197943398,0.0433186942151058,-0.06937547420375889,"-7%, +10%, -2%, +3%",-0.027257052095589596,False,0.14728135620100846,0.242,0.34033,0.54771,0.48676,-0.7027037421946938,-0.0035436852020021004,-0.1594847389619738,0.3281180002435631,0.26077970669490846,17.419659,22.483072737376578,strong_buy,0.08220297801460076,0.7603243176839131,HIGH_ACCRUALS
18,DXCM,Dexcom,Health Care,Health Care Equipment,33105860608,0.5675997150997151,2026-10-29,35.0,4.0,0.0,11.5275,11.044999999999998,0.45833333333333326,0.1307579293060237,0.024722283732793393,3,0.6666666666666666,6.0,0.030525082549987856,0.09037947810083287,-0.14633425475243056,"+12%, +3%, +8%, -15%",-0.049924119165958625,False,0.10603564557323031,0.131,0.24327,0.20118,0.38491002,-0.3909635575826682,0.21450572633983067,-0.049924119165958625,0.30066726947746614,0.07694057203672644,35.375,28.08204907454201,strong_buy,-0.10869013154553304,1.749224767430229,
19,FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,27176863744,0.5482799145299144,2026-10-29,35.0,4.0,0.0,40.415,-15.190000000000005,0.40944881889763773,0.2814116215393976,0.24312527247154891,2,0.75,8.0,0.03321610406458786,0.051422523902560247,-0.03667954965369491,"+5%, +8%, -4%, +8%",-0.06269957156401496,False,0.03828634906784867,0.281,0.25214002,0.09839,0.14291,0.8663060728715037,0.013869165621951396,-0.15178407465270238,0.06495734671388953,0.19484398208118092,16.783854,10.960837448070992,buy,-0.012478928125752567,1.1691394658753709,RECEIVABLES_OUTRUN
20,FTNT,Fortinet,Information Technology,Systems Software,124613926912,0.547022792022792,2026-11-04,41.0,4.0,0.0,19.755000000000003,13.650000000000002,0.40625,0.25638036809815956,0.11111462893258195,3,0.625,8.0,0.0038224341426063846,0.09578751988227843,-0.2203354563662312,"+2%, +20%, +5%, -6%",0.16435419118723638,True,0.1452657391655776,0.256,0.33595002,0.28173,1.17442,-1.3514908365454144,0.5566452946508793,0.0,1.1225508542502958,-0.08067900330077804,59.80282,47.313625520137926,hold,-0.11863854962187102,1.6014051963974159,
21,REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,80785489920,0.5455626780626781,2026-10-28,34.0,4.0,0.0,18.8525,8.665000000000003,0.1086113266097748,0.16734682772880616,0.08138381773634862,3,0.7142857142857143,7.0,0.005709131561663097,0.06130817749065119,-0.09166758470120484,"+6%, -6%, +2%, +12%",-0.0386312065991502,False,0.08596300999245754,0.167,0.33106,0.27865,0.14043,-1.1245321537938073,0.09410711230341384,-0.058929873650217846,0.36139398168768677,0.059236976181582746,19.412867,13.225901810749557,buy,-0.00882053488564074,1.0814563263797445,
22,FOX,Fox Corporation (Class B),Communication Services,Broadcasting,24347437056,0.5410576923076922,2026-10-29,35.0,4.0,0.0,36.055,-18.269999999999996,0.40944881889763773,0.2814116215393976,0.24312527247154891,2,0.75,8.0,0.0341062889172752,0.052895252104244325,-0.037670151755103576,"+6%, +8%, -4%, +8%",-0.062388023862455566,False,0.03828634906784867,0.281,0.25214002,0.09839,0.14291,0.8663060728715037,0.006392252222238826,-0.15069601904951724,0.05497413456526168,,15.036459,9.914708601290467,none,-0.012478928125752567,1.1691394658753709,RECEIVABLES_OUTRUN
23,BAC,Bank of America,Financials,Diversified Banks,391593918464,0.5248646723646725,2026-10-14,20.0,4.0,0.0,7.545,1.4299999999999997,0.3595505617977528,0.07168902892342555,0.04666153561103359,3,0.75,8.0,0.013294557021463704,0.025178780299143888,-0.03777039589155018,"+2%, +2%, -4%, +4%",-0.09697232379872311,False,0.025027493312391957,0.168,0.38305,0.29524,0.111990005,,0.022627096729502805,-0.13152725708751722,0.10157340465214637,0.22874142857142865,12.99304,10.5828705,strong_buy,-0.0072501939198990305,1.781581682466694,RECEIVABLES_OUTRUN
24,AME,Ametek,Industrials,Electrical Components & Equipment,56501432320,0.5237962962962964,2026-10-29,35.0,4.0,0.0,4.84,-1.17,0.1741573033707864,0.14979336983762037,0.06919762559794695,3,0.875,8.0,0.035740433738136984,0.040668988519006716,-0.019714219123478927,"+4%, +3%, +1%, +8%",0.030303252603419706,False,0.08059574423967342,0.15,0.26182,0.20044,0.14562,0.7260011451340148,0.08258091691281733,-0.04529956533129298,0.3198351740978902,0.1293704339483266,35.978104,25.711995681611747,buy,-0.024108840143448194,1.243656860816992,
25,VRT,Vertiv,Industrials,Electrical Components & Equipment,96012197888,0.511965811965812,2026-10-21,27.0,4.0,0.0,13.0025,-3.915000000000001,0.6000000000000001,0.2411584094613548,0.049493460692863867,3,0.625,8.0,0.019599398971851437,0.09624064343012,-0.17257756593785578,"-17%, +5%, +24%, +7%",-0.050043966805702556,False,0.19166494876849094,0.241,0.20362,0.15088001,0.43943,0.08496346829749289,-0.04927254771459477,-0.3384558229397262,0.7342960436270385,0.35924849931360603,56.55102,27.271451205854394,strong_buy,-0.12332792288013503,1.9366050808314088,INVENTORY_BUILD
26,AMGN,Amgen,Health Care,Biotechnology,219545239552,0.5102849002849004,2026-11-03,40.0,4.0,0.0,11.105,-2.200000000000001,0.04485049833887045,0.09532628826669565,0.03288378305111195,3,0.625,8.0,0.020196803411186626,0.051033554531268455,-0.051352903950868556,"+5%, -5%, +8%, +8%",-0.07566064518773141,False,0.0624425052155837,0.095,0.35548002,0.22951001,0.91473,2.5083968233467244,0.13716982112577858,-0.08563000810009036,0.4622999507026575,-0.041543319190393224,25.508165,16.623498850089707,hold,-0.04070046203469619,1.427198901978726,
27,V,Visa Inc.,Financials,Transaction & Payment Processing Services,691411156992,0.5020299145299145,2026-10-27,33.0,4.0,0.0,2.6774999999999998,4.195,0.11409395973154357,0.14362957137239474,0.029487843327059116,3,0.625,8.0,0.01230395598281045,0.02680592278164154,-0.03004814331646577,"+1%, +8%, -3%, -2%",-0.025657663087557347,False,0.11414172804533562,0.144,0.66130996,0.50782,0.6119,0.3237280503091134,0.07830981411005422,-0.05888484607745781,0.06674649211805472,0.1599956924764696,31.34383,24.094426265860175,strong_buy,0.00012332103548562797,0.9994688385269122,
28,BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,124912001024,0.5007051282051282,2026-10-29,35.0,4.0,0.0,12.76,13.4,0.3972602739726028,0.057380389599804404,0.03741581534250016,0,0.625,8.0,0.017348485433604302,0.045509883648178415,-0.05806857344274785,"+3%, +5%, +4%, +7%",-0.08744964070346184,False,0.019964574257304246,0.057,0.34418,0.18871,0.46598998,1.7953514078079758,0.0500756203551167,-0.10192385350665323,0.42348090372590774,0.09089662036670254,13.710763,9.314774732432019,buy,-0.03839613844550491,1.3770739064856712,
29,ISRG,Intuitive Surgical,Health Care,Health Care Equipment,140921503744,0.4974002849002849,2026-10-20,26.0,4.0,0.0,15.7,-0.8699999999999974,0.27853881278538806,0.18536885245901646,0.03643346677237003,3,0.625,8.0,0.017171898064609656,0.0670704965087044,-0.14145098561851588,"-14%, +7%, +0%, +14%",0.051450569837086624,False,0.14893538568664644,0.185,0.33603,0.28445998,0.17423001,-1.247655996938385,-0.12156163111252005,-0.3281605731714624,-0.09213168607601419,0.1959448521188456,45.054985,32.94030314777448,buy,-0.02766095351341868,1.180833439531031,
30,NSC,Norfolk Southern,Industrials,Rail Transportation,70562963456,0.49125356125356123,2026-10-22,28.0,4.0,0.0,7.9375,-3.6750000000000007,0.06990881458966558,0.11414790996784574,0.08329355990328846,1,0.7142857142857143,7.0,0.013628581591371577,0.02674293251659217,-0.030444877094436995,"+5%, -1%, +2%, -2%",-0.10181909024517344,False,0.03085435006455728,0.114,0.35296002,0.21021,0.16985,2.839660947600512,0.020370304631337932,-0.10756983409514886,0.1298944588776243,0.15957512039625477,26.80546,21.996185582336626,hold,-0.024552796352924046,1.4157814871016692,
31,KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,379011530752,0.4885968660968661,2026-10-20,26.0,4.0,0.0,4.485,0.96,0.11494252873563227,0.06741124850418823,0.016583257734393175,3,0.75,8.0,0.022449301489098045,0.029427264903644862,-0.020734139027208,"+5%, +4%, +2%, +4%",-0.02727065172795229,False,0.05082799076979505,0.067,0.34873,0.28558,0.42054,1.6407812376785502,0.12362003191045368,-0.036681764542551676,0.361309218808914,0.07498755746080166,26.453453,24.98028896151034,buy,-0.01909024522390521,1.1415199776473874,
32,CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,24950927360,0.4645797720797721,2026-10-26,32.0,3.0,1.0,10.5025,-34.025,-0.2741116751269036,0.1157443491816057,-0.02030454086739808,3,0.7142857142857143,7.0,0.005384381671554653,0.02521007158654197,-0.0373636588999654,"-1%, +1%, -3%, -4%",-0.03398886558981995,False,0.13604889004900378,0.316,0.37202,0.23843001,0.21484,-0.23276058540892727,-0.02364599335579276,-0.15341348561344814,0.06470874573746777,0.1789792788638609,7.830925,18.000890810988842,none,-0.017862830787264132,1.2542618788538267,
33,WST,West Pharmaceutical Services,Health Care,Health Care Supplies,25497841664,0.4575071225071225,2026-10-22,28.0,4.0,0.0,16.755,7.42,0.2880434782608696,0.13803000652315722,0.0384210386363375,1,0.625,8.0,0.019315052295388532,0.14274311613400947,-0.38218321649028153,"-8%, +13%, +3%, +11%",0.06454630511961179,False,0.09960896788681972,0.138,0.22469,0.1698,0.19087,-0.1307827230870423,0.26101697653253186,0.0,0.47946859526190777,0.07849789891745296,46.27203,37.67516001566581,strong_buy,-0.024236536641259403,1.1722428748451053,
34,PM,Philip Morris International,Consumer Staples,Tobacco,293985648640,0.45250000000000007,2026-10-21,27.0,3.0,0.0,7.086666666666666,0.3099999999999996,0.1518324607329844,0.10374753451676533,0.037533945005556735,3,0.7142857142857143,7.0,0.026706131216856457,0.05870014087046897,-0.08427528210717117,"+3%, +7%, -1%, -4%",0.01386601853898739,False,0.06621358951120859,0.104,0.40002,0.25559,,2.394448965239933,0.09234639088547736,-0.04661039074986695,0.21357178558083167,0.08677428201575288,25.90934,20.779548551522844,buy,-0.04956973760208222,1.3117528048556188,
35,COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,153879314432,0.44081908831908834,2026-11-05,42.0,3.0,1.0,6.8075,6.555000000000001,1.2816901408450705,0.3682519280205656,0.25332388091387203,1,0.5714285714285714,7.0,0.008867650260008325,0.023783125959027845,-0.023260962345334035,"+1%, -2%, +3%, -2%",-0.050270623747007526,False,0.11492804710669358,0.355,0.3151,0.144,0.1418,0.5824495502200491,0.12376648414077684,-0.09297553299332229,0.43742636395088974,0.14044815501948538,16.591969,13.258557620936143,buy,-0.1024305274244511,2.3620986856280974,
36,CME,CME Group,Financials,Financial Exchanges & Data,97374060544,0.4238675213675214,2026-10-21,27.0,3.0,1.0,1.3675,-0.23499999999999988,0.01013513513513531,0.008392434988179653,-0.044859670516255834,3,1.0,6.0,0.012554441540474165,0.01639537178295239,-0.015363720969912897,"+5%, +0%, +1%, +0%",-0.010578200633242552,False,0.05325210550443549,0.008,0.65036005,0.63443,0.15802,0.33386431694613594,-0.012875190075076204,-0.14225429756157115,0.07563381528866131,0.047267403190642376,22.680067,20.94935705565189,hold,-0.00011746376509809826,1.0051317937951947,RECEIVABLES_OUTRUN
37,ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,104750235648,0.4194729344729345,2026-10-28,34.0,4.0,0.0,1.9449999999999998,-0.050000000000000044,0.16814159292035424,0.06768354529140974,0.016933154933276517,3,0.75,8.0,0.01008302963486453,0.03124923727385874,-0.06583683746714997,"+4%, +8%, -2%, -7%",-0.05499270048084515,False,0.050750390358133224,0.068,0.23459,0.20109,0.72239,0.20036807586723235,0.12352928830496879,-0.07691842549780503,-0.07077837445209612,0.09071604971421032,24.61998,19.679900453352932,hold,-0.01763515913337554,1.2328816785244936,
38,BIIB,Biogen,Health Care,Biotechnology,33618466816,0.4088319088319088,2026-10-28,34.0,4.0,0.0,36.3425,25.625,-0.34186471663619744,0.034209034209034206,0.01437216692485177,1,0.75,8.0,0.02050730740328964,0.04110401684689331,-0.04275777846304951,"+2%, +6%, +9%, +3%",0.049589445800046095,False,0.019836867284182436,0.034,0.25058,0.083229996,0.04575,2.1046976137175517,0.1772631310874646,0.0,0.5967017458196271,0.0468155903742411,39.297066,13.75979992617839,buy,-0.06766991962500496,3.449317038102085,RECEIVABLES_OUTRUN
39,JPM,JPMorgan Chase,Financials,Diversified Banks,929488044032,0.4066951566951567,2026-10-13,19.0,3.0,1.0,3.435,6.7700000000000005,0.2379032258064515,0.1775767568290183,0.13377690354171978,3,0.5714285714285714,7.0,0.00549985461746294,0.026783653185974643,-0.04188112643568365,"+2%, -2%, -4%, -2%",-0.05291959677306102,False,0.04379985328729852,0.304,0.50394,0.34921002,0.17789,,0.05728850101747418,-0.07571607002312675,0.10097035094093587,0.11214099889667284,14.994426,13.507690504298516,buy,0.0475776925568518,-2.4979482687076398,"LOW_CASH_CONVERSION,RECEIVABLES_OUTRUN"
40,EW,Edwards Lifesciences,Health Care,Health Care Equipment,50820108288,0.4013105413105413,2026-10-29,35.0,3.0,1.0,4.7,3.04,0.16417910447761197,0.13627463777574733,0.032241412178151574,3,0.5714285714285714,7.0,0.029470905092823046,0.03955182973522928,-0.014197118178702728,"-1%, +6%, +3%, -1%",-0.03307719334469372,False,0.10403322559759576,0.136,0.29839,0.15431,0.09175,-1.776993141025641,0.02095413373240773,-0.08783358461385671,0.16677859725780642,0.1628834410836657,52.535717,25.70814360779936,buy,-0.052303350660554616,1.7119116329983084,
41,PFE,Pfizer,Health Care,Pharmaceuticals,157652975616,0.38608974358974363,2026-11-03,40.0,4.0,0.0,17.6025,-18.405,-0.012820512820512886,0.026001501399030902,0.012716719313515812,0,0.75,8.0,0.01727069787699137,0.02438535378701967,-0.014598608416363623,"+2%, +1%, +4%, -1%",0.0039187962788558295,False,0.01328478208551509,0.026,0.27877,0.06804,0.05014,2.039790405761865,0.09850003722310019,-0.028945559591235903,0.2549448839443824,0.02466287037962056,36.394737,9.727304134264635,buy,-0.04454037807016251,3.093490304709141,
42,UNP,Union Pacific Corporation,Industrials,Rail Transportation,165966872576,0.378468660968661,2026-10-22,28.0,3.0,1.0,2.51,2.5700000000000003,0.1254125412541256,0.11537211569710748,0.07568566522219977,2,0.6,5.0,0.0033680010689761536,0.04159007397588883,-0.04536796033803803,"+4%, +9%, -2%, -2%",-0.10141651376877259,False,0.03968645047490771,0.115,0.40982,0.28847,0.39696,2.2551226328245417,0.055588511541945884,-0.10885121276667142,0.27526879001782056,0.19693558400574518,22.621052,19.453029391783936,buy,-0.041963844992738954,1.4001364256480218,
43,PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,177238507520,0.3731623931623931,2026-10-08,14.0,3.0,1.0,1.4325,0.5149999999999999,0.037735849056603765,0.06402358532077801,0.02615094059749201,3,0.8333333333333334,6.0,0.010188583702452791,0.04183917935925069,-0.04885425335172078,"-3%, +2%, +5%, +4%",-0.0830032949203624,False,0.037872644723286,0.064,0.16836001,0.10785,0.51508,2.250714798822134,-0.10326496940229035,-0.2131926879604632,-0.044477638653051876,0.19065915440657633,17.005241,14.504103964544573,hold,-0.027627865069368467,1.2875322935604248,
44,TT,Trane Technologies,Industrials,Building Products,94414143488,0.37067663817663815,2026-10-29,35.0,4.0,0.0,2.3525,0.3849999999999998,0.11082474226804107,0.10564875400250595,0.04413179245248111,3,0.625,8.0,0.017257637606499038,0.05032787849956247,-0.08395255690638204,"+3%, +3%, +8%, +4%",-0.03375751562559981,False,0.06151696155002484,0.106,0.19251,0.13278,0.36643,0.7655974668098422,-0.01486162010035541,-0.1297752700783129,0.08263255130415348,0.20568181476432468,31.9516,24.937468895652785,buy,-0.041312580566879135,1.3146151237707697,
45,LVS,Las Vegas Sands,Consumer Discretionary,Casinos & Gaming,25895092224,0.3662250712250712,2026-10-21,27.0,3.0,1.0,8.477500000000001,-18.945,-0.25316455696202544,-0.006614173228346454,-0.09936109569235985,3,0.6,5.0,0.020263011864850355,0.07670323182507116,-0.13956913000651228,"+2%, -9%, -14%, +12%",-0.16670211261070977,False,0.09274692246401339,-0.007,0.19658001,0.12588,1.22869,2.566932437964286,-0.25095698353885454,-0.42615186346897893,-0.25675026802697065,0.5072319997414689,15.496124,11.162697668367914,buy,-0.09602720371656409,2.160972785176607,RECEIVABLES_OUTRUN
46,BSX,Boston Scientific,Health Care,Health Care Equipment,64664621056,0.3629985754985755,2026-10-28,34.0,4.0,0.0,3.25,-1.0199999999999996,0.14666666666666672,0.07528156490812088,-0.019454177430614505,3,0.625,8.0,0.003107150800404898,0.054028514142208287,-0.17594414170854633,"-0%, +9%, -18%, +4%",-0.11415525356225864,False,0.09473574233873538,0.075,0.22895999,0.17499,0.15338999,2.116091729043973,-0.29987362665883976,-0.5749666840819571,-0.5439027077916214,0.36709998790274145,18.212244,13.067836687181629,buy,-0.01968308844713339,1.2323809523809524,
