rank,ticker,security,gics_sector,gics_sub_industry,marketCap,composite_score,next_earnings,days_to_earnings,eps_beats_4q,eps_misses_4q,eps_surprise_avg_4q,eps_surprise_trend,eps_yoy_q,rev_yoy_q,rev_accel,rev_up_years,beat_up_rate,n_beats_measured,reaction_avg_move,reaction_avg_abs_move,reaction_worst,reaction_last4,ret_21d,run_into_print_flag,rev_growth_ttm,revenueGrowth,operatingMargins,profitMargins,returnOnEquity,net_debt_ebitda,dist_sma200,dist_52w_high,ret_12m,analyst_upside,trailingPE,forwardPE,recommendationKey,accrual_ratio,cfo_ni,eq_flags
11,STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",205999865856,0.659051724137931,2026-10-27,32.0,4.0,0.0,11.7975,5.255000000000001,1.204633204633205,0.48486088379705405,0.24489168468739853,2,0.625,8.0,0.05960595956301144,0.10978546709090271,-0.08530096390664177,"-9%, +11%, +19%, +19%",0.14093768693619357,False,0.23996919910965553,0.485,0.4307,0.26108998,3.7152898,0.4873389181742822,0.44285185238142244,-0.17069515117977618,2.9860991621388884,0.2418315317276436,66.660774,16.360791691359747,none,-0.054459572103362046,1.153894472361809,RECEIVABLES_OUTRUN
12,CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,373265203200,0.6583620689655172,2026-10-29,34.0,4.0,0.0,17.5175,16.095,0.7309322033898307,0.23984549459834636,0.12196473190405288,1,0.8,5.0,0.029721478967918033,0.05040747872955344,-0.04641057217401545,"+6%, +10%, +3%, +12%",-0.0071145217038969255,False,0.11788076269429348,0.24,0.22183001,0.14511,0.56972003,2.412220905491749,0.02510859160850898,-0.24242297566651672,0.721030516842714,0.21155683328158958,34.850647,24.870790136634565,buy,-0.028248001907388017,1.25129103651789,
13,MPWR,Monolithic Power Systems,Information Technology,Semiconductors,65632935936,0.593973354231975,2026-10-29,34.0,4.0,0.0,4.4375,5.704999999999999,0.5439429928741093,0.4755948923671405,0.23347392640816822,3,0.75,8.0,0.02590657885002963,0.08851073492888255,-0.1745034353075171,"+8%, +6%, +6%, -8%",0.039314271557445934,False,0.24212096595897226,0.476,0.30989,0.24500999,0.21979,-1.3944338159748362,0.054244951237197636,-0.2084763611297763,0.4573914037316127,0.3775597564571449,82.645424,38.3000654002623,none,-0.004122462570236568,1.0221842409476811,RECEIVABLES_OUTRUN
14,IDXX,Idexx Laboratories,Health Care,Health Care Equipment,40445440000,0.5938479623824451,2026-11-02,38.0,4.0,0.0,5.7924999999999995,-1.3050000000000006,0.1763085399449036,0.0965589473048527,0.011308175970227596,3,0.75,8.0,0.06810347038389848,0.10408509248255042,-0.09789832060628689,"+4%, +3%, -5%, +15%",-0.08242925830139636,False,0.08525077133462511,0.097,0.3498,0.25030002,0.74211,0.5544529525990705,-0.13616208717349387,-0.33037248975721833,-0.20293427401327446,0.3613881845337663,36.6184,30.669008875071675,buy,-0.06846289211382213,1.2034420912977248,
15,DXCM,Dexcom,Health Care,Health Care Equipment,33105860608,0.5871630094043887,2026-10-29,34.0,4.0,0.0,11.5275,11.044999999999998,0.45833333333333326,0.1307579293060237,0.02514606889391069,3,0.6666666666666666,6.0,0.030525082549987856,0.09037947810083287,-0.14633425475243056,"+12%, +3%, +8%, -15%",-0.039424516078869765,False,0.10561186041211301,0.131,0.24327,0.20118,0.38491002,-0.3909635575826682,0.20904678783740205,-0.05273982359028051,0.2583800680839201,0.08014174781602379,35.375,27.99882335392504,strong_buy,-0.10869013154553304,1.749224767430229,
16,GOOGL,Alphabet Inc. (Class A),Communication Services,Interactive Media & Services,4131638738944,0.5787617554858934,2026-10-28,33.0,4.0,0.0,85.60499999999999,137.32,2.9437229437229435,0.2423362508814868,0.09548163697647505,3,0.625,8.0,0.0032430051132139592,0.04421408739476557,-0.07292383633714872,"-7%, +10%, -2%, +3%",-0.012623788911027223,False,0.14685461390501175,0.242,0.34033,0.54771,0.48676,-0.7027037421946938,0.013908753781293415,-0.1486149005210482,0.3639447856837039,0.25439767605726704,17.60448,22.978397975360725,strong_buy,0.08220297801460076,0.7603243176839131,HIGH_ACCRUALS
17,GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,4096783810560,0.5758307210031348,2026-10-28,33.0,4.0,0.0,85.2125,136.775,2.9437229437229435,0.2423362508814868,0.09548163697647505,3,0.625,8.0,0.003340059665378467,0.04331863829301964,-0.06937547420375889,"-7%, +10%, -2%, +3%",-0.011970365194597377,False,0.14685461390501175,0.242,0.34033,0.54771,0.48676,-0.7027037421946938,0.008177959141411506,-0.14937286552215268,0.346972392575736,0.24579212363665182,17.419659,22.753556804230847,strong_buy,0.08220297801460076,0.7603243176839131,HIGH_ACCRUALS
18,FTNT,Fortinet,Information Technology,Systems Software,131092619264,0.566794670846395,2026-11-04,40.0,4.0,0.0,19.755000000000003,13.650000000000002,0.40625,0.25638036809815956,0.11151703472242214,3,0.625,8.0,0.0038224341426063846,0.09578751988227843,-0.2203354563662312,"+2%, +20%, +5%, -6%",0.1755378098001399,True,0.14486333337573742,0.256,0.33595002,0.28173,1.17442,-1.3514908365454144,0.5497266359829123,-0.00039167126590156087,1.1017526606177772,-0.08031879059726543,63.35816,47.29509651530806,hold,-0.11863854962187102,1.6014051963974159,
19,GRMN,Garmin,Consumer Discretionary,Consumer Electronics,56899215360,0.5644827586206898,2026-10-28,33.0,3.0,0.0,17.43,1.1999999999999993,0.2949308755760369,0.11436796938548333,0.017342526974350125,3,0.8333333333333334,6.0,0.04540280841860063,0.11381328780874216,-0.11479706384767097,"+16%, +2%, +9%, -11%",0.016935654715234172,False,0.0970254424111332,0.114,0.30438998,0.24471001,0.21886998,-1.0553181505759999,0.22100419124784598,-0.054213428763702165,0.2687838587751754,0.02358999204685297,29.682095,26.498203767438564,hold,-0.009348000206180191,1.054147086178297,
20,PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,122957078528,0.562601880877743,2026-11-05,41.0,4.0,0.0,8.0675,0.3750000000000009,0.2054616384915473,0.09763852274448159,0.03558081492541376,1,0.875,8.0,0.03418103155266286,0.04422853280106989,-0.040190004993628126,"+7%, -4%, +4%, +8%",-0.03677269777260572,False,0.06205770781906783,0.098,0.23458,0.16968,0.25076,1.4533897740112995,0.03861901746873797,-0.09025895781073578,0.2936351477805883,0.19297567468082044,34.126007,24.759465504006933,buy,-0.02371999801229067,1.1962719298245614,
21,RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",20964605952,0.5576724137931035,2026-11-05,41.0,4.0,0.0,8.3075,-0.34500000000000064,0.2175066312997347,0.14001512419289153,0.038274760401288965,3,0.75,8.0,0.034294713943723035,0.06179028317614403,-0.0647609059762051,"+4%, +14%, -5%, +3%",-0.051129986511431524,False,0.10174036379160256,0.14,0.18395,0.117639996,0.37537,0.6667712176751193,-0.03454159844178606,-0.14853336651639515,0.15603911287650174,0.26955575682660204,21.273275,16.823749299603108,buy,-0.04341195937834593,1.3403194628141215,
22,FOX,Fox Corporation (Class B),Communication Services,Broadcasting,24119732224,0.554051724137931,2026-10-29,34.0,4.0,0.0,36.055,-18.269999999999996,0.40944881889763773,0.2814116215393976,0.24326760646729584,2,0.75,8.0,0.0341062889172752,0.052895252104244325,-0.037670151755103576,"+6%, +8%, -4%, +8%",-0.06669272147724925,False,0.038144015072101745,0.281,0.25214002,0.09839,0.14291,0.8663060728715037,0.010844709057015622,-0.14711746595554054,0.03161943679989476,,14.818653,9.956484132800602,none,-0.012478928125752567,1.1691394658753709,RECEIVABLES_OUTRUN
23,MA,Mastercard,Financials,Transaction & Payment Processing Services,495891709952,0.5429702194357368,2026-10-29,34.0,4.0,0.0,5.885,-2.009999999999999,0.21445783132530116,0.14066150252059506,0.029026893213132565,3,0.625,8.0,0.007835229032880114,0.026079514610427706,-0.04247659198318421,"+2%, -4%, +4%, -0%",-0.05631308819827541,False,0.1116346093074625,0.141,0.61108,0.46339,2.41202,0.5870906905803254,0.06638528684937017,-0.05631308819827541,-0.025462179275816288,0.1777730707179943,31.103296,24.585653742236023,strong_buy,-0.021627169590000182,1.0725841176108752,
24,BAC,Bank of America,Financials,Diversified Banks,391593918464,0.5385109717868338,2026-10-14,19.0,4.0,0.0,7.545,1.4299999999999997,0.3595505617977528,0.07168902892342555,0.04684432878768674,3,0.75,8.0,0.013294554246569293,0.025178756680793266,-0.03777039589155018,"+2%, +2%, -4%, +4%",-0.09793579946660769,False,0.024844700135738806,0.168,0.38305,0.29524,0.111990005,,0.022901118194281755,-0.13106202276358891,0.1068536490855827,0.2280835534378982,12.99304,10.588539664222447,strong_buy,-0.0072501939198990305,1.781581682466694,RECEIVABLES_OUTRUN
25,AME,Ametek,Industrials,Electrical Components & Equipment,56501432320,0.5347021943573668,2026-10-29,34.0,4.0,0.0,4.84,-1.17,0.1741573033707864,0.14979336983762037,0.06938457293370037,3,0.875,8.0,0.03574041371076779,0.04066898944343757,-0.019714302930679106,"+4%, +3%, +1%, +8%",0.02381476519225445,False,0.08040879690392,0.15,0.26182,0.20044,0.14562,0.7260011451340148,0.08706017477131933,-0.04030231747650037,0.3226603838511155,0.12348968203958544,35.978104,25.846581579550467,buy,-0.024108840143448194,1.243656860816992,
26,V,Visa Inc.,Financials,Transaction & Payment Processing Services,690829197312,0.5337539184952979,2026-10-27,32.0,4.0,0.0,2.6774999999999998,4.195,0.11409395973154357,0.14362957137239474,0.02979897735102388,3,0.625,8.0,0.012303917203923181,0.026805950777623738,-0.03004823306429849,"+1%, +8%, -3%, -2%",-0.037734349356957075,False,0.11383059402137086,0.144,0.66130996,0.50782,0.6119,0.3237280503091134,0.09687752700842811,-0.04206800397219468,0.0771371732088908,0.13963154921363619,30.76756,24.52497073221199,strong_buy,0.00012332103548562797,0.9994688385269122,
27,AMGN,Amgen,Health Care,Biotechnology,219545239552,0.5318260188087773,2026-11-03,39.0,4.0,0.0,11.105,-2.200000000000001,0.04485049833887045,0.09532628826669565,0.03315361611473433,3,0.625,8.0,0.020196855828193083,0.05103355454788794,-0.0513528039945963,"+5%, -5%, +8%, +8%",-0.08516579872218644,False,0.06217267215196132,0.095,0.35548002,0.22951001,0.91473,2.5083968233467244,0.1358736169866226,-0.0857425628004379,0.4591037333968804,-0.04142532309857583,25.508165,16.621452574568448,hold,-0.04070046203469619,1.427198901978726,
28,VRT,Vertiv,Industrials,Electrical Components & Equipment,94437597184,0.5227351097178683,2026-10-21,26.0,4.0,0.0,13.0025,-3.915000000000001,0.6000000000000001,0.2411584094613548,0.05024421662618406,3,0.625,8.0,0.019599435875321425,0.09624067857334018,-0.17257756593785578,"-17%, +5%, +24%, +7%",-0.03769019274293273,False,0.19091419283517075,0.241,0.20362,0.15088001,0.43943,0.08496346829749289,-0.06369663125317382,-0.3477096653749875,0.6159593971125397,0.3785317398820016,55.372463,26.88997033453598,strong_buy,-0.12332792288013503,1.9366050808314088,INVENTORY_BUILD
29,ISRG,Intuitive Surgical,Health Care,Health Care Equipment,143139241984,0.5220924764890281,2026-10-20,25.0,4.0,0.0,15.7,-0.8699999999999974,0.27853881278538806,0.18536885245901646,0.03699412246298195,3,0.625,8.0,0.017171898064609656,0.0670704965087044,-0.14145098561851588,"-14%, +7%, +0%, +14%",0.06946484241421258,False,0.14837472999603452,0.185,0.33603,0.28445998,0.17423001,-1.247655996938385,-0.11722472600455736,-0.3261027149089275,-0.10129344284285025,0.1922928341482788,45.659428,33.04120209140595,buy,-0.02766095351341868,1.180833439531031,
30,BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,124912001024,0.5214028213166144,2026-10-29,34.0,4.0,0.0,12.76,13.4,0.3972602739726028,0.057380389599804404,0.037409734968041786,0,0.625,8.0,0.017348473603462367,0.04550985501250393,-0.05806857344274785,"+3%, +5%, +4%, +7%",-0.08590961480628734,False,0.01997065463176262,0.057,0.34418,0.18871,0.46598998,1.7953514078079758,0.05506689574889645,-0.09678362009579711,0.43290153331254744,0.08468829268292688,13.710763,9.368088826655764,buy,-0.03839613844550491,1.3770739064856712,
31,NSC,Norfolk Southern,Industrials,Rail Transportation,70340608000,0.5048040752351097,2026-10-22,27.0,4.0,0.0,7.9375,-3.6750000000000007,0.06990881458966558,0.11414790996784574,0.08330678430795424,1,0.7142857142857143,7.0,0.013628698320129168,0.026742942204055403,-0.030444768138985334,"+5%, -1%, +2%, -2%",-0.11278258348781034,False,0.0308411256598915,0.114,0.35296002,0.21021,0.16985,2.839660947600512,0.014052918031195683,-0.11278258348781034,0.09685055436515189,0.16035662553577756,26.720991,21.877542938039475,hold,-0.024552796352924046,1.4157814871016692,
32,KO,Coca-Cola Company (The),Consumer Staples,Soft Drinks & Non-alcoholic Beverages,379011530752,0.4932053291536051,2026-10-20,25.0,4.0,0.0,4.485,0.96,0.11494252873563227,0.06741124850418823,0.016636327204559098,3,0.75,8.0,0.02244928513195736,0.029427305824415842,-0.02073436895206915,"+5%, +4%, +2%, +4%",-0.03657238503721738,False,0.05077492129962913,0.067,0.34873,0.28558,0.42054,1.6407812376785502,0.12238809378751725,-0.03657238503721738,0.3659874254011628,0.07486551237360506,26.453453,24.983125336395755,buy,-0.01909024522390521,1.1415199776473874,
33,CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,24950927360,0.488487460815047,2026-10-26,31.0,3.0,1.0,10.5025,-34.025,-0.2741116751269036,0.1157443491816057,-0.019976963314379814,3,0.7142857142857143,7.0,0.005384478402771634,0.025210120031052982,-0.037363465753141534,"-1%, +1%, -3%, -4%",-0.051866155800420644,False,0.1357213124959855,0.316,0.37202,0.23843001,0.21484,-0.23276058540892727,-0.02514589387991817,-0.15466331894516583,0.06691680664456512,0.18072240397974948,7.830925,17.974315720370388,none,-0.017862830787264132,1.2542618788538267,
34,WST,West Pharmaceutical Services,Health Care,Health Care Supplies,26292383744,0.4844749216300941,2026-10-22,27.0,4.0,0.0,16.755,7.42,0.2880434782608696,0.13803000652315722,0.03860101982771824,1,0.625,8.0,0.019315033248446675,0.1427430942841858,-0.38218320527875427,"-8%, +13%, +3%, +11%",0.05739838774736361,False,0.09942898669543898,0.138,0.22469,0.1698,0.19087,-0.1307827230870423,0.2514598415075262,-0.006039292955438369,0.48586744151398653,0.09090603142836717,47.774937,37.4233556113866,strong_buy,-0.024236536641259403,1.1722428748451053,
35,EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,32445515776,0.4728605015673981,2026-10-20,25.0,3.0,1.0,17.09,-26.270000000000003,-0.1333333333333333,-0.03942582117855753,-0.27539118610994706,2,0.7142857142857143,7.0,0.013579883754569352,0.034491777019034234,-0.04379831269887391,"+8%, +3%, +2%, -4%",-0.035694403252712004,False,0.23596536493138953,-0.039,0.23372999,0.29176,0.11078,0.7923608466311044,-0.0654148501613745,-0.23186638933265846,0.05025914675827492,0.3028132136409223,11.842465,13.57558272044945,strong_buy,-0.08728572086873361,2.303477816725457,
36,PM,Philip Morris International,Consumer Staples,Tobacco,298474471424,0.4699137931034482,2026-10-21,26.0,3.0,0.0,7.086666666666666,0.3099999999999996,0.1518324607329844,0.10374753451676533,0.037736548487974586,3,0.7142857142857143,7.0,0.02670613939416855,0.05870008039009755,-0.08427520188279092,"+3%, +7%, -1%, -4%",0.00020888584942224675,False,0.06601098602879074,0.104,0.40002,0.25559,,2.394448965239933,0.0946590807668597,-0.04331317504248444,0.2250612840857189,0.08685812010443872,26.161201,20.8361,buy,-0.04956973760208222,1.3117528048556188,
37,CME,CME Group,Financials,Financial Exchanges & Data,97374060544,0.44467084639498433,2026-10-21,26.0,3.0,1.0,1.3675,-0.23499999999999988,0.01013513513513531,0.008392434988179653,-0.04468417890850507,3,1.0,6.0,0.012554396465432244,0.016395326707910468,-0.015363720969912897,"+5%, +0%, +1%, +0%",-0.03223006532272399,False,0.05307661389668472,0.008,0.65036005,0.63443,0.15802,0.33386431694613594,-0.019870474150449624,-0.14824072975875735,0.06996769688622173,0.05462792807198391,22.680067,20.80314599888789,hold,-0.00011746376509809826,1.0051317937951947,RECEIVABLES_OUTRUN
38,COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,153879314432,0.4427978056426332,2026-11-05,41.0,3.0,1.0,6.8075,6.555000000000001,1.2816901408450705,0.3682519280205656,0.2535455368699715,1,0.5714285714285714,7.0,0.008867620537847523,0.02378311577918195,-0.023260962345334035,"+1%, -2%, +3%, -2%",-0.030071312951513107,False,0.11470639115059411,0.355,0.3151,0.144,0.1418,0.5824495502200491,0.13283336549520963,-0.08412409559638834,0.4500339909478359,0.12942635020939264,16.591969,13.387944751079011,buy,-0.1024305274244511,2.3620986856280974,
39,ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,104750235648,0.4391457680250783,2026-10-28,33.0,4.0,0.0,1.9449999999999998,-0.050000000000000044,0.16814159292035424,0.06768354529140974,0.017124081677111436,3,0.75,8.0,0.01008299633917245,0.03124927383908979,-0.0658370546794177,"+4%, +8%, -2%, -7%",-0.06436574868045064,False,0.050559463614298306,0.068,0.23459,0.20109,0.72239,0.20036807586723235,0.12083721513564627,-0.07891388693944956,-0.0780284821754349,0.0930790012234406,24.61998,19.63735764498711,hold,-0.01763515913337554,1.2328816785244936,
40,EW,Edwards Lifesciences,Health Care,Health Care Equipment,49414774784,0.4331583072100314,2026-10-29,34.0,3.0,1.0,4.7,3.04,0.16417910447761197,0.13627463777574733,0.03256317944581921,3,0.5714285714285714,7.0,0.029470905092823046,0.03955182973522928,-0.014197118178702728,"-1%, +6%, +3%, -1%",-0.05270714522725306,False,0.10371145832992812,0.136,0.29839,0.15431,0.09175,-1.776993141025641,0.008139356280431498,-0.09928553181280364,0.16244072348384542,0.17766868128594937,51.64458,25.38538699401674,buy,-0.052303350660554616,1.7119116329983084,
41,BIIB,Biogen,Health Care,Biotechnology,33618466816,0.42909874608150467,2026-10-28,33.0,4.0,0.0,36.3425,25.625,-0.34186471663619744,0.034209034209034206,0.014433130058586041,1,0.75,8.0,0.02050730740328964,0.04110401684689331,-0.04275777846304951,"+2%, +6%, +9%, +3%",0.037777396284724096,False,0.019775904150448165,0.034,0.25058,0.083229996,0.04575,2.1046976137175517,0.16986628054417596,-0.00514217103336867,0.6092705439856876,0.05222631806755618,39.297066,13.689044681573048,buy,-0.06766991962500496,3.449317038102085,RECEIVABLES_OUTRUN
42,MLM,Martin Marietta Materials,Materials,Construction Materials,34096406528,0.4113009404388715,2026-11-03,39.0,3.0,1.0,2.0675,8.785,-0.07918968692449346,0.21006836544437535,0.09911728897391692,1,0.6666666666666666,6.0,-0.0014253410229677077,0.03385153319452372,-0.06561115330136758,"-5%, +1%, -7%, -2%",-0.09797457183094815,False,0.11095107647045843,0.21,0.20185,0.36737,0.08894,2.9317967714016935,-0.18999525151776298,-0.3190923832731989,-0.22107600609318634,0.3595257065238775,31.175325,22.489922285914577,buy,0.04764444444444445,0.6182336182336182,
43,JPM,JPMorgan Chase,Financials,Diversified Banks,899955556352,0.4079153605015674,2026-10-13,18.0,3.0,1.0,3.435,6.7700000000000005,0.2379032258064515,0.1775767568290183,0.13397550628571264,3,0.5714285714285714,7.0,0.005499834188198063,0.026783657401141067,-0.04188112643568365,"+2%, -2%, -4%, -2%",-0.050828463816534164,False,0.04360125054330566,0.304,0.50394,0.34921002,0.17789,,0.06005117212007338,-0.07289554644583607,0.10327079870260003,0.10538191959678134,14.474562,13.548908902296814,buy,0.0475776925568518,-2.4979482687076398,"LOW_CASH_CONVERSION,RECEIVABLES_OUTRUN"
44,UNP,Union Pacific Corporation,Industrials,Rail Transportation,162818277376,0.39772727272727276,2026-10-22,27.0,3.0,1.0,2.51,2.5700000000000003,0.1254125412541256,0.11537211569710748,0.075715946246534,2,0.6,5.0,0.00336800786757728,0.04159011849415824,-0.04536796033803803,"+4%, +9%, -2%, -2%",-0.1113990860023919,False,0.039656169450573486,0.115,0.40982,0.28847,0.39696,2.2551226328245417,0.04915749991850271,-0.11357327432195807,0.23908016083284833,0.2016394760423601,22.318405,19.33471751669901,buy,-0.041963844992738954,1.4001364256480218,
45,PEP,PepsiCo,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,175052898304,0.39271159874608147,2026-10-08,13.0,3.0,1.0,1.4325,0.5149999999999999,0.037735849056603765,0.06402358532077801,0.026213965170430065,3,0.8333333333333334,6.0,0.010188669229579103,0.04183918183122827,-0.04885413385120285,"-3%, +2%, +5%, +4%",-0.1047280324157257,False,0.037809620150347945,0.064,0.16836001,0.10785,0.51508,2.250714798822134,-0.11685184584850161,-0.22546199179242798,-0.05450902385680978,0.20065280786736772,17.063913,14.301033318871756,hold,-0.027627865069368467,1.2875322935604248,
46,EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,48545046528,0.386794670846395,2026-11-04,40.0,4.0,0.0,4.4025,2.465,0.16788321167883202,0.1479853479853479,0.044559310580777556,3,0.625,8.0,-0.005712879218252365,0.07489805313724024,-0.15883063285737054,"+1%, +3%, +3%, -16%",0.010065786694969159,False,0.10342603740457035,0.148,0.2157,0.18571,0.46611,1.23740303875969,0.08138985931877452,-0.08828431788369118,0.20547736531587635,0.0761108970563118,22.918066,16.057552810760143,hold,-0.0453557697665348,1.3663366336633664,
