rank,ticker,security,gics_sector,gics_sub_industry,marketCap,composite_score,next_earnings,days_to_earnings,eps_beats_4q,eps_misses_4q,eps_surprise_avg_4q,eps_surprise_trend,eps_yoy_q,rev_yoy_q,rev_accel,rev_up_years,rev_growth_ttm,revenueGrowth,operatingMargins,profitMargins,returnOnEquity,net_debt_ebitda,dist_sma200,dist_52w_high,ret_12m,analyst_upside,trailingPE,forwardPE,recommendationKey,accrual_ratio,cfo_ni,eq_flags
11,GOOG,Alphabet Inc. (Class C),Communication Services,Interactive Media & Services,4096783810560,0.6625355842436279,2026-10-28,32.0,4.0,0.0,85.2125,136.775,2.9437229437229435,0.2423362508814868,0.09590806192873713,3,0.14642818895274967,0.242,0.34033,0.54771,0.48676,-0.7027037421946938,0.008177959141411506,-0.14937286552215268,0.346972392575736,0.24579212363665182,17.419659,22.753556804230847,strong_buy,0.08220297801460076,0.7603243176839131,HIGH_ACCRUALS
12,CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,18257432576,0.6369414101290963,2026-11-04,39.0,3.0,1.0,5.7725,-17.955,0.9790794979079498,0.17566137566137563,0.03446528505911539,1,0.14119609060226024,0.176,0.49325,0.27122,0.29867,0.29253807248190977,0.07336550748499215,-0.1495656005747218,0.41162088587072265,0.05748410518618452,8.942921,11.064599446244582,hold,-0.0608686609587854,1.4182944259171033,
13,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,172068896768,0.6369083085071169,2026-10-15,19.0,3.0,1.0,2.9924999999999997,1.045,0.42105263157894757,0.2086822765339258,0.06642923861730976,2,0.14225303791661603,0.209,0.52277,0.38793,0.20273,,0.017713053054314365,-0.12459307938403363,0.07295925424109817,0.26093077388319164,18.290442,12.705819632007158,buy,-0.0027064070755847664,1.1308438985736926,RECEIVABLES_OUTRUN
14,APH,Amphenol,Information Technology,Electronic Components,202677813248,0.6368586560741476,2026-10-28,32.0,4.0,0.0,11.175,2.799999999999999,0.6666666666666667,0.5838910829349409,0.2037195456590628,2,0.38017153727587805,0.55,0.29779,0.17729001,0.38115,1.4151123768447922,0.13301983336653644,-0.05616093866441818,0.35273844932241105,0.19630341609897717,41.5101,25.327032059841617,strong_buy,-0.03892619307182648,1.28346209830926,
15,FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,51985670144,0.6238828202581926,2026-11-02,37.0,3.0,1.0,3.1325,14.835,1.4269662921348316,0.5132840317721172,0.3443377471565974,2,0.16894628461551986,0.525,0.48466998,0.09029,0.034930002,1.0315789371888122,0.03835515488998631,-0.1064624611280669,0.39424262670912635,0.24076634472108926,36.330723,10.121807943079194,strong_buy,-0.12206050971095744,6.914110429447852,
16,EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,74934239232,0.6178086726249585,2026-11-05,40.0,4.0,0.0,5.6175,-2.914999999999999,1.1853448275862073,0.5861811391223155,0.41378379418606825,0,0.17239734493624725,0.587,0.40717998,0.25733,0.22507,0.2306312636994002,0.1015394057884107,-0.07076885972464908,0.28087830266615676,0.13397731560881398,11.040186,9.580603040931933,buy,-0.12827134475150148,1.9426992437463642,
17,CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,373265203200,0.5912777226084078,2026-10-29,33.0,4.0,0.0,17.5175,16.095,0.7309322033898307,0.23984549459834636,0.12209199630547407,1,0.1177534982928723,0.24,0.22183001,0.14511,0.56972003,2.412220905491749,0.02510859160850898,-0.24242297566651672,0.721030516842714,0.21155683328158958,34.850647,24.870790136634565,buy,-0.028248001907388017,1.25129103651789,
18,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",4918530277376,0.5899536577292287,2026-10-29,33.0,4.0,0.0,5.2425,-0.28500000000000014,0.286624203821656,0.16356501765281384,0.041039907608355186,2,0.12252511004445865,0.164,0.32623002,0.27618998,1.4875101,0.13065685929459028,0.17017481213936692,-0.01138040502102633,0.32516167952520436,-0.022916060728815135,38.91686,35.14138182034983,buy,-0.04979006968762985,1.138012875203599,
19,DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,52843999232,0.5852035749751737,2026-11-04,39.0,2.0,2.0,4.025,-1.7000000000000002,0.8690476190476193,0.7313258636788049,0.6173300412897265,2,0.11399582238907846,0.642,0.41077,0.17464,0.11522,1.2262438231826065,0.11850424958891526,-0.048074501062807196,0.4871415601268987,0.235758039148934,10.199575,9.080780160542949,strong_buy,-0.10310608801071537,2.607621951219512,
20,MA,Mastercard,Financials,Transaction & Payment Processing Services,495891709952,0.5840119165839126,2026-10-29,33.0,4.0,0.0,5.885,-2.009999999999999,0.21445783132530116,0.14066150252059506,0.02947263237967168,3,0.11118887014092338,0.141,0.61108,0.46339,2.41202,0.5870906905803254,0.06638528684937017,-0.05631308819827541,-0.025462179275816288,0.1777730707179943,31.103296,24.585653742236023,strong_buy,-0.021627169590000182,1.0725841176108752,
21,V,Visa Inc.,Financials,Transaction & Payment Processing Services,690829197312,0.5835815954981793,2026-10-27,31.0,4.0,0.0,2.6774999999999998,4.195,0.11409395973154357,0.14362957137239474,0.030109937649595908,3,0.11351963372279883,0.144,0.66130996,0.50782,0.6119,0.3237280503091134,0.09687752700842811,-0.04206800397219468,0.0771371732088908,0.13963154921363619,30.76756,24.52497073221199,strong_buy,0.00012332103548562797,0.9994688385269122,
22,BNY,BNY Mellon,Financials,Asset Management & Custody Banks,101443149824,0.5728401191658391,2026-10-15,19.0,4.0,0.0,10.0625,7.114999999999999,0.268041237113402,0.13846810326434822,0.032519018421053314,3,0.1059490848432949,0.131,0.40046,0.29413998,0.14124,,0.11282675046743296,-0.08887402464177852,0.3971848211749007,0.11715625056640078,17.883972,14.654283447060896,buy,0.005300296944346882,0.5544371749706425,LOW_CASH_CONVERSION
23,MSFT,Microsoft,Information Technology,Systems Software,3717153947648,0.5469877523998675,2026-10-28,32.0,4.0,0.0,8.7825,-0.8550000000000004,0.29863013698630136,0.17747020577962092,0.04799100607647366,3,0.12947919970314725,0.177,0.45111,0.40305,0.34039003,0.26755971977394727,0.1567162546429488,-0.07387091021148284,-0.014145380017739906,0.15932231135125452,27.779688,21.03110905719386,strong_buy,-0.0714197036545497,1.367748543914347,
24,CSCO,Cisco,Information Technology,Communications Equipment,419609509888,0.5381231380337637,2026-11-12,47.0,4.0,0.0,2.56,1.5499999999999998,0.23232323232323226,0.17576501056362015,0.07818403611230429,2,0.09758097445131586,0.176,0.27719,0.20951,0.27319,0.8189572162228582,0.1096008194098057,-0.17407560173408654,0.6165970407526056,0.28307000498973944,31.960962,19.02744249215076,buy,-0.0072242863040233715,1.0685912414260947,INVENTORY_BUILD
25,COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,153879314432,0.5256703078450844,2026-11-05,40.0,3.0,1.0,6.8075,6.555000000000001,1.2816901408450705,0.3682519280205656,0.2537671047098966,1,0.114484823310669,0.355,0.3151,0.144,0.1418,0.5824495502200491,0.13283336549520963,-0.08412409559638834,0.4500339909478359,0.12942635020939264,16.591969,13.387944751079011,buy,-0.1024305274244511,2.3620986856280974,
26,EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",31415779328,0.5161535915259847,2026-11-05,40.0,4.0,0.0,18.2975,15.395,0.35849056603773577,0.13972530375066028,0.053852424782950825,3,0.08587287896770945,0.14,0.1898,0.12968001,0.89489,-0.4972319223687495,0.008896138834184608,-0.22705942307631655,0.1797828130045347,0.2944922254059217,16.288115,10.698538,buy,-0.11349643985224048,2.56188605108055,
