rank,ticker,security,gics_sector,gics_sub_industry,marketCap,composite_score,next_earnings,days_to_earnings,eps_beats_4q,eps_misses_4q,eps_surprise_avg_4q,eps_surprise_trend,eps_yoy_q,rev_yoy_q,rev_accel,rev_up_years,rev_growth_ttm,revenueGrowth,operatingMargins,profitMargins,returnOnEquity,net_debt_ebitda,dist_sma200,dist_52w_high,ret_12m,analyst_upside,trailingPE,forwardPE,recommendationKey,accrual_ratio,cfo_ni,eq_flags
11,CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,19325878272,0.6479166666666666,2026-11-04,41.0,3.0,1.0,5.7725,-17.955,0.9790794979079498,0.17566137566137563,0.033406469949029516,1,0.1422549057123461,0.176,0.49325,0.27122,0.29867,0.29253807248190977,0.09525682469682639,-0.13376896899037705,0.44713528544279013,0.0381997731570527,9.466271,11.288576659567646,hold,-0.0608686609587854,1.4182944259171033,
12,SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,182012575744,0.6438446969696969,2026-10-15,21.0,3.0,1.0,2.9924999999999997,1.045,0.42105263157894757,0.2086822765339258,0.0652434560224655,2,0.14343882051146029,0.209,0.52277,0.38793,0.20273,,0.018158592081662706,-0.12450507114737563,0.06715806407531999,0.2557788944723618,19.17122,12.747633700712589,buy,-0.0027064070755847664,1.1308438985736926,RECEIVABLES_OUTRUN
13,FANG,Diamondback Energy,Energy,Oil & Gas Exploration & Production,54130307072,0.6336174242424243,2026-11-02,39.0,3.0,1.0,3.1325,14.835,1.4269662921348316,0.5132840317721172,0.34253626494171674,2,0.1707477668304005,0.525,0.48466998,0.09029,0.034930002,1.0315789371888122,0.02079876225885391,-0.12234673583965183,0.36122115165157775,0.26247943822010766,36.65143,9.941283165266361,buy,-0.12206050971095744,6.914110429447852,
14,EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,76821012480,0.616003787878788,2026-11-05,42.0,4.0,0.0,5.6175,-2.914999999999999,1.1853448275862073,0.5861811391223155,0.41400795864038975,0,0.17217318048192576,0.587,0.40717998,0.25733,0.22507,0.2306312636994002,0.09508580145577583,-0.07740346513648699,0.2652648104619395,0.14112488845829207,11.224124,9.581549902794647,buy,-0.12827134475150148,1.9426992437463642,
15,AAPL,Apple Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",4905541566464,0.6049242424242425,2026-10-29,35.0,4.0,0.0,5.2425,-0.28500000000000014,0.286624203821656,0.16356501765281384,0.040668417953649616,2,0.12289659969916422,0.164,0.32623002,0.27618998,1.4875101,0.13065685929459028,0.1751916497686532,-0.008143153964860095,0.32093468380375634,-0.02610509554468876,38.591274,35.14798741044358,buy,-0.04979006968762985,1.138012875203599,
16,V,Visa Inc.,Financials,Transaction & Payment Processing Services,691411156992,0.6008522727272727,2026-10-27,33.0,4.0,0.0,2.6774999999999998,4.195,0.11409395973154357,0.14362957137239474,0.029487843327059116,3,0.11414172804533562,0.144,0.66130996,0.50782,0.6119,0.3237280503091134,0.07830981411005422,-0.05888484607745781,0.06674649211805472,0.1599956924764696,31.34383,24.094426265860175,strong_buy,0.00012332103548562797,0.9994688385269122,
17,DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,53471002624,0.584753787878788,2026-11-04,41.0,2.0,2.0,4.025,-1.7000000000000002,0.8690476190476193,0.7313258636788049,0.616878311378763,2,0.11444755230004189,0.642,0.41077,0.17464,0.11522,1.2262438231826065,0.10035934824190518,-0.0648159424646434,0.45066244786396625,0.2578802841044172,10.567391,8.960863519877716,strong_buy,-0.10310608801071537,2.607621951219512,
18,BNY,BNY Mellon,Financials,Asset Management & Custody Banks,104347148288,0.5769886363636365,2026-10-15,21.0,4.0,0.0,10.0625,7.114999999999999,0.268041237113402,0.13846810326434822,0.032049387124886364,3,0.10641871613946186,0.131,0.40046,0.29413998,0.14124,,0.10933904697837415,-0.09299928519551226,0.4004545126459569,0.12223734977348588,17.945158,14.587933887002416,buy,0.005300296944346882,0.5544371749706425,LOW_CASH_CONVERSION
19,HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,107728044032,0.5749053030303031,2026-11-04,41.0,4.0,0.0,17.6675,17.005000000000003,0.4761904761904763,0.3225480283114257,0.10884337941192301,3,0.2137046488995027,0.323,0.43884,0.42011002,0.23618999,,0.2947329536329908,-0.19519879611102064,-0.017535450813588316,0.054103693699015354,53.0177,36.25243604375833,buy,0.039771861462437684,0.11824324324324324,"LOW_CASH_CONVERSION,RECEIVABLES_OUTRUN"
20,MSFT,Microsoft,Information Technology,Systems Software,3666585845760,0.5446022727272728,2026-10-28,34.0,4.0,0.0,8.7825,-0.8550000000000004,0.29863013698630136,0.17747020577962092,0.04693505847244128,3,0.13053514730717963,0.177,0.45111,0.40305,0.34039003,0.26755971977394727,0.1631362687578144,-0.06892330826521398,-0.018935541252734556,0.14447984216866172,27.47802,21.21802169675634,strong_buy,-0.0714197036545497,1.367748543914347,
21,CSCO,Cisco,Information Technology,Communications Equipment,431752708096,0.5405492424242424,2026-11-12,49.0,4.0,0.0,2.56,1.5499999999999998,0.23232323232323226,0.17576501056362015,0.07748868571433465,2,0.0982763248492855,0.176,0.27719,0.20951,0.27319,0.8189572162228582,0.10572674757237666,-0.17824499433136032,0.6034506044437098,0.2931034445680367,32.885887,18.997689938867808,buy,-0.0072242863040233715,1.0685912414260947,INVENTORY_BUILD
22,COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,158372315136,0.5345643939393939,2026-11-05,42.0,3.0,1.0,6.8075,6.555000000000001,1.2816901408450705,0.3682519280205656,0.25332388091387203,1,0.11492804710669358,0.355,0.3151,0.144,0.1418,0.5824495502200491,0.12376648414077684,-0.09297553299332229,0.43742636395088974,0.14044815501948538,17.460926,13.318111459709861,buy,-0.1024305274244511,2.3620986856280974,
23,ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",89566363648,0.5225378787878787,2026-11-05,42.0,1.0,3.0,-6.265000000000001,7.88,0.33009708737864085,0.1653746770025839,0.06278368908243448,3,0.10259098792014942,0.165,0.21009001,0.2045,0.34542,-3.4672221709171382,0.05193074219875382,-0.21480313999446354,0.17742443917734896,0.2324508473279523,36.93333,24.177008295958174,buy,-0.0778172424927349,1.806020066889632,
24,MCO,Moody's Corporation,Financials,Financial Exchanges & Data,81150877696,0.5055871212121212,2026-10-21,27.0,4.0,0.0,6.2375,0.10499999999999954,0.3146067415730336,0.15121180189673344,0.07020718182827035,3,0.0810046200684631,0.151,0.49473998,0.34252,0.76932,1.5109794820386595,0.0068114130486809366,-0.11600372474634613,-0.005782642684995398,0.18582841144302575,29.770649,25.039432017610448,buy,-0.034745706518135404,1.1874776386404293,
25,VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,128762519552,0.4944128787878788,2026-11-02,39.0,2.0,2.0,1.5150000000000001,0.45999999999999996,0.04646017699115057,0.12453199311903407,0.05212754844482892,3,0.07240444467420515,0.125,0.38055,0.34997,0.23542999,-1.151808678533061,0.09671039324310504,-0.07459314911136616,0.3477240379937161,0.10234568384395937,29.589056,25.646452913475734,buy,0.004364554994170229,0.9745074003450468,
26,PAYX,Paychex,Industrials,Human Resource & Employment Services,41343574016,0.46145833333333336,,,4.0,0.0,1.7975,-1.115,0.09836065573770503,0.12485111749457012,0.01554390387031801,3,0.10930721362425211,0.125,0.38325,0.27029,0.44769,1.156302882298585,0.01879703782154296,-0.1794408601480536,-0.16082920341256057,0.15800557444508367,23.750511,16.341805614068353,hold,-0.048664267867288155,1.4525879211408443,
27,UNP,Union Pacific Corporation,Industrials,Rail Transportation,165966872576,0.4585227272727273,2026-10-22,28.0,3.0,1.0,2.51,2.5700000000000003,0.1254125412541256,0.11537211569710748,0.07568566522219977,2,0.03968645047490771,0.115,0.40982,0.28847,0.39696,2.2551226328245417,0.055588511541945884,-0.10885121276667142,0.27526879001782056,0.19693558400574518,22.621052,19.453029391783936,buy,-0.041963844992738954,1.4001364256480218,
28,EW,Edwards Lifesciences,Health Care,Health Care Equipment,50820108288,0.4571022727272727,2026-10-29,35.0,3.0,1.0,4.7,3.04,0.16417910447761197,0.13627463777574733,0.032241412178151574,3,0.10403322559759576,0.136,0.29839,0.15431,0.09175,-1.776993141025641,0.02095413373240773,-0.08783358461385671,0.16677859725780642,0.1628834410836657,52.535717,25.70814360779936,buy,-0.052303350660554616,1.7119116329983084,
29,JPM,JPMorgan Chase,Financials,Diversified Banks,929488044032,0.43285984848484843,2026-10-13,19.0,3.0,1.0,3.435,6.7700000000000005,0.2379032258064515,0.1775767568290183,0.13377690354171978,3,0.04379985328729852,0.304,0.50394,0.34921002,0.17789,,0.05728850101747418,-0.07571607002312675,0.10097035094093587,0.11214099889667284,14.994426,13.507690504298516,buy,0.0475776925568518,-2.4979482687076398,"LOW_CASH_CONVERSION,RECEIVABLES_OUTRUN"
30,VEEV,Veeva Systems,Health Care,Health Care Technology,42130300928,0.4296401515151515,2026-11-25,62.0,4.0,0.0,5.42,-0.16000000000000014,0.18090452261306544,0.17600474476004369,0.03717397192192218,3,0.1388307728381215,0.176,0.29637,0.29345,0.14425,-6.59442139257445,0.3575916414049656,-0.1158317584720362,-0.02534291489387175,0.09804727608494912,42.72742,26.41298446254948,buy,-0.0762837455633615,1.641214972427304,
31,JNJ,Johnson & Johnson,Health Care,Pharmaceuticals,650648485888,0.41893939393939394,2026-10-13,19.0,3.0,1.0,0.9525,0.5250000000000001,0.04693140794223827,0.06599839952828201,0.010136926875639052,3,0.05586147265264296,0.066,0.2919,0.21482,0.25742,0.8109085010557137,0.13484570265007,-0.033257836769150395,0.5621541672437556,0.03246679101055161,31.357723,22.175812671721314,buy,-0.03331727722144758,1.3123544231591957,
32,ABBV,AbbVie,Health Care,Biotechnology,468427440128,0.4052083333333334,2026-10-29,35.0,3.0,1.0,1.6925000000000001,-3.0050000000000003,0.2289562289562288,0.10160150424690406,0.02602475214842026,2,0.0755767520984838,0.102,0.40035,0.098000005,,2.0906933534900083,0.1639877416445339,-0.0033462971175420853,0.2284960636363642,0.05103049688002992,75.09348,16.30456617408558,buy,-0.09693092468885078,3.0914421553090334,
33,AME,Ametek,Industrials,Electrical Components & Equipment,54481641472,0.39346590909090906,2026-10-29,35.0,4.0,0.0,4.84,-1.17,0.1741573033707864,0.14979336983762037,0.06919762559794695,3,0.08059574423967342,0.15,0.26182,0.20044,0.14562,0.7260011451340148,0.08258091691281733,-0.04529956533129298,0.3198351740978902,0.1293704339483266,34.74269,25.71199626594098,buy,-0.024108840143448194,1.243656860816992,
34,PM,Philip Morris International,Consumer Staples,Tobacco,293985648640,0.38541666666666663,2026-10-21,27.0,3.0,0.0,7.086666666666666,0.3099999999999996,0.1518324607329844,0.10374753451676533,0.037533945005556735,3,0.06621358951120859,0.104,0.40002,0.25559,,2.394448965239933,0.09234639088547736,-0.04661039074986695,0.21357178558083167,0.08677428201575288,25.90934,20.779548551522844,buy,-0.04956973760208222,1.3117528048556188,
35,FAST,Fastenal,Industrials,Trading Companies & Distributors,56238854144,0.3701704545454545,2026-10-14,20.0,3.0,1.0,0.06749999999999998,1.7950000000000002,0.13793103448275867,0.1473825890496563,0.057039061888293,3,0.09034352716136329,0.147,0.21023001,0.15454,0.34334,0.12114390756811529,0.12004547323001202,-0.02653683393096684,0.09494725475626287,-0.04219536394672052,41.88889,36.348994153059934,hold,-0.009117627089052057,1.034760742548628,
36,VRSN,Verisign,Information Technology,Internet Services & Infrastructure,27402047488,0.3627083333333334,2026-10-22,28.0,3.0,1.0,1.0525000000000002,3.205,0.07692307692307687,0.06025859965845326,0.012413048139056526,3,0.047845551519396734,0.06,0.68178004,0.49769002,,1.1013491264755482,0.1154219636246232,-0.051158293534147914,0.05191434595378186,0.106110206458784,32.912052,26.50823730851025,buy,-0.1565439481716813,1.2956470588235294,RECEIVABLES_OUTRUN
37,BAC,Bank of America,Financials,Diversified Banks,403691372544,0.3542613636363636,2026-10-14,20.0,4.0,0.0,7.545,1.4299999999999997,0.3595505617977528,0.07168902892342555,0.04666153561103359,3,0.025027493312391957,0.168,0.38305,0.29524,0.111990005,,0.022627096729502805,-0.13152725708751722,0.10157340465214637,0.22959178571428573,13.332563,10.582869911657717,buy,-0.0072501939198990305,1.781581682466694,RECEIVABLES_OUTRUN
38,CTAS,Cintas,Industrials,Diversified Support Services,79089516544,0.3244318181818182,,,4.0,0.0,0.985,0.61,0.13333333333333353,0.08904872149740672,0.029715209186368607,3,0.05933351231103812,0.089,0.23688,0.17754,0.40714002,0.8069930025100017,0.02751338735693487,-0.11112233703833674,-0.03112862101926228,0.1268036600745286,40.334694,31.389496281567443,buy,-0.027150125567562088,1.1381582105313686,
39,GDDY,GoDaddy,Information Technology,Internet Services & Infrastructure,12343085056,0.31041666666666673,2026-10-29,35.0,3.0,1.0,1.83,7.039999999999999,0.2978723404255321,0.06603153745072277,0.01351985929336963,3,0.05251167815735314,0.066,0.27056998,0.17834999,4.42861,1.9136330482432813,0.018533952514430352,-0.34803493161310783,-0.33420833855539656,0.09138309812796441,14.481426,8.739967777816222,buy,-0.10061153621585077,1.8991541250137318,
40,FCX,Freeport-McMoRan,Materials,Copper,102732693504,0.3064583333333333,2026-10-22,28.0,4.0,0.0,27.487499999999997,-14.524999999999999,0.37037037037037024,-0.07293590081772616,-0.07591118740292746,3,0.0029752865852012977,-0.073,0.33404,0.113850005,0.14755,0.6572116546078178,0.16297914935824465,-0.09172821292874411,0.6324043346920964,0.0001502916598252746,35.06863,17.521076221726915,buy,-0.050852270282828106,2.0033955857385397,INVENTORY_BUILD
41,MO,Altria,Consumer Staples,Tobacco,116080590848,0.30541666666666667,2026-10-29,35.0,2.0,2.0,0.8875,2.975,0.0277777777777779,0.012476370510396961,0.0014503747932470556,0,0.011025995717149906,0.012,0.7612,0.38999,,1.4115029723332577,0.0627308978294645,-0.06498651291639668,0.13442986934883794,0.015228471330404947,14.635789,11.75812470397598,hold,-0.04367942044866527,1.179982440737489,RECEIVABLES_OUTRUN
42,ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,76730818560,0.3001893939393939,2026-10-23,29.0,4.0,0.0,2.4575,0.3849999999999998,0.10077519379844957,0.061189242536392685,0.032180731767371906,1,0.02900851076902078,0.061,0.26900998,0.19393998,1.04618,1.842488533533389,0.027186140688795213,-0.08038474810886886,0.07053553798896717,0.10635646676958244,24.3819,22.048631694498912,hold,-0.008358429107000184,1.0425798371947401,
43,VLTO,Veralto,Industrials,Environmental & Facilities Services,23036033024,0.2990530303030303,2026-10-21,27.0,4.0,0.0,6.7925,3.165,0.19354838709677424,0.07512764405543404,0.024129879832335277,3,0.05099776422309876,0.075,0.21370001,0.17346,0.34312,1.060431562589928,0.031111216380414808,-0.10126764685017031,-0.09830596349953791,0.19718098965535868,23.801006,20.100712252641692,buy,-0.014622671498505945,1.1163967611336032,
44,WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,26403586048,0.28619318181818176,2026-11-18,55.0,4.0,0.0,13.715,17.779999999999998,0.41999999999999993,0.06696411071669672,0.03711057737837842,1,0.029853533338318305,0.067,0.17272,0.14729,0.54960996,0.30066276653684915,0.10599990977226414,-0.09512271452998167,0.16538877221524584,0.0878725277972432,22.994871,21.668956186551615,buy,-0.08011235366812257,1.3646817060376581,RECEIVABLES_OUTRUN
45,CTVA,Corteva,Materials,Fertilizers & Agricultural Chemicals,53729296384,0.28598484848484845,2026-11-03,40.0,3.0,1.0,19.7625,-9.485,0.04545454545454519,0.11048222775639571,0.07900188385653917,1,0.031480343899856544,-0.012,0.3013,0.056649998,0.04256,0.5871344641926068,0.031069091694500006,-0.10958562167308172,0.14557722167574205,0.15145488819170438,48.80606,19.499777390363867,buy,-0.03446487505893447,2.2581755593803785,
46,NSC,Norfolk Southern,Industrials,Rail Transportation,70562963456,0.2846590909090909,2026-10-22,28.0,4.0,0.0,7.9375,-3.6750000000000007,0.06990881458966558,0.11414790996784574,0.08329355990328846,1,0.03085435006455728,0.114,0.35296002,0.21021,0.16985,2.839660947600512,0.020370304631337932,-0.10756983409514886,0.1298944588776243,0.15957512039625477,26.80546,21.996185582336626,hold,-0.024552796352924046,1.4157814871016692,
47,EMR,Emerson Electric,Industrials,Electrical Components & Equipment,83970187264,0.2506628787878788,2026-11-04,41.0,4.0,0.0,1.5175,-0.635,0.125,0.0702833296727432,0.03535443969333141,3,0.03492888997941179,0.07,0.26924,0.13828,0.128,1.9184550395447746,0.08150799129890252,-0.05636788054988273,0.1864744019149962,0.11669101552134431,32.80525,21.332085186629566,buy,-0.0315137208616111,1.5180442374854481,
48,PG,Procter & Gamble,Consumer Staples,Personal Care Products,340016005120,0.18986742424242423,2026-10-22,28.0,4.0,0.0,2.485,-1.1999999999999997,-0.03378378378378377,0.01507970702283501,-0.00965760742358679,3,0.0247373144464218,0.015,0.22084999,0.18437,0.30290002,1.0133725657040438,0.010184683359987234,-0.10521282821951883,-0.0276578458436173,0.0896851934669316,22.113293,19.918105704320208,buy,-0.027892529155677016,1.218822062947959,
